1.17616,1.17578,1.17563,1.1752,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17559,1.17595,1.17501,1.17537,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17629,1.17605,1.17569,1.17547,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17517,1.1759,1.17477,1.17534,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17639,1.17595,1.17565,1.1754,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17588,1.176,1.17536,1.17543,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17632,1.176,1.17557,1.17542,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17601,1.17597,1.17557,1.1754,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17429,1.17588,1.17355,1.17528,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17619,1.17583,1.17576,1.17526,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17551,1.17577,1.17497,1.17519,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17492,1.1757,1.17437,1.17513,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17506,1.17558,1.17443,1.175,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17445,1.1755,1.17386,1.17491,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.1745,1.17531,1.17399,1.17475,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17546,1.17527,1.17483,1.17469,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17384,1.17502,1.17355,1.17449,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17373,1.1748,1.17343,1.17428,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17411,1.17478,1.17377,1.1743,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17388,1.17455,1.17377,1.1741,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17405,1.1744,1.17383,1.17399,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17376,1.17429,1.17371,1.17392,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17391,1.17417,1.17372,1.17385,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17426,1.17415,1.17409,1.17387,nan,nan,nan,nan,nan,0,1,0,0,0,0
